reactant_1,reactant_2,product,mechanism,pair,arithmetic_score_1,arithmetic_score_2,arithmetic_score_3,arithmetic_score_4,arithmetic_score_5,arithmetic_score_1_reaxys_idx,arithmetic_score_2_reaxys_idx,arithmetic_score_3_reaxys_idx,arithmetic_score_4_reaxys_idx,arithmetic_score_5_reaxys_idx,geometric_score_1,geometric_score_2,geometric_score_3,geometric_score_4,geometric_score_5,geometric_score_1_reaxys_idx,geometric_score_2_reaxys_idx,geometric_score_3_reaxys_idx,geometric_score_4_reaxys_idx,geometric_score_5_reaxys_idx,harmonic_score_1,harmonic_score_2,harmonic_score_3,harmonic_score_4,harmonic_score_5,harmonic_score_1_reaxys_idx,harmonic_score_2_reaxys_idx,harmonic_score_3_reaxys_idx,harmonic_score_4_reaxys_idx,harmonic_score_5_reaxys_idx
OC(c1ccc(F)cc1)C(O)c1ccc(F)cc1,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,*OC(c1ccc(F)cc1)C(OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(*)=O)c1ccc(F)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2756521739130435,0.27257525083612044,0.27257525083612044,0.27257525083612044,0.27257525083612044,175.0,726.0,730.0,724.0,725.0,0.2502172968684897,0.24535824603285922,0.24535824603285922,0.24535824603285922,0.24535824603285922,175.0,727.0,723.0,733.0,732.0,0.22712933765703514,0.22085889582449475,0.22085889582449475,0.22085889582449475,0.22085889582449475,175.0,722.0,723.0,724.0,725.0
O=C(Cl)CC12CC3CC(C1)CC(CC(=O)Cl)(C3)C2,Cc1ccc(N=C(N)C(N)=Nc2ccc(C)cc2)cc1,*NC(=Nc1ccc(C)cc1)C(=Nc1ccc(C)cc1)NC(=O)CC12CC3CC(CC(CC(*)=O)(C3)C1)C2,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.18398692810457518,0.17460317460317462,0.17129629629629628,0.16820276497695852,0.16203703703703703,612.0,386.0,75.0,538.0,650.0,0.11991282236408357,0.0944911182523068,0.16972502573910517,0.16628219864210797,0.09072184232530289,75.0,538.0,74.0,72.0,77.0,0.0781527532658708,0.05113636380707644,0.16816816826999434,0.16438356174610624,0.05079365096230385,75.0,538.0,72.0,77.0,74.0
O=C(O)CCOCCOCCC(=O)O,OC(CCl)C(O)CSc1cccc2ccccc12,*OC(CSc1cccc2ccccc12)C(CCl)OC(=O)CCOCCOCCC(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.27941176470588236,0.2610810810810811,0.2588075880758807,0.25415800415800416,0.2534722222222222,433.0,364.0,615.0,250.0,459.0,0.17149858514250885,0.24161617987704875,0.18033392693348646,0.23692415692169538,0.16666666666666666,364.0,250.0,146.0,271.0,195.0,0.10526315805706371,0.22360248458640486,0.12565445041322879,0.22085889581862322,0.10958904125265528,364.0,250.0,146.0,498.0,271.0
Oc1cc(CCl)nc(O)n1,O=C=Nc1cccc2c(N=C=O)cccc12,*Oc1nc(CCl)cc(OC(=O)Nc2cccc3c(NC(*)=O)cccc23)n1,"{'step_growth': ['di_isocyanate', 'di_ol']}",1,0.28329197684036395,0.22796934865900384,0.22796934865900384,0.2222222222222222,0.22119428090832632,759.0,197.0,196.0,194.0,303.0,0.26358852059334,0.19574007317156783,0.19574007317156783,0.19245008972987526,0.18341678147732857,759.0,197.0,196.0,194.0,439.0,0.24525547456598137,0.16806722701703267,0.16806722701703267,0.16666666679166664,0.15209125488409259,759.0,762.0,500.0,439.0,498.0
O=C(O)CCCCCCSc1ccccc1C(=O)O,CSc1ccccc1C(O)CO,*OCC(OC(=O)c1ccccc1SCCCCCCC(*)=O)c1ccccc1SC,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2623839009287926,0.2623839009287926,0.2509487666034156,0.2351116625310174,0.23099078341013826,717.0,716.0,615.0,459.0,462.0,0.26098171412640986,0.26098171412640986,0.22843415503784847,0.2023435890748759,0.19498316127225834,716.0,717.0,615.0,471.0,257.0,0.25958702075003354,0.25958702075003354,0.20793950862375493,0.1741424803370138,0.1645885288070509,717.0,716.0,471.0,257.0,615.0
O=C(O)CONC(=O)C(=O)O,OCC(O)c1cc(C(F)(F)F)ccc1Br,*OC(COC(=O)C(=O)NOCC(*)=O)c1cc(C(F)(F)F)ccc1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.1891025641025641,0.18181818181818182,0.18171296296296297,0.18171296296296297,0.17608695652173914,615.0,433.0,76.0,77.0,384.0,0.17902871850985821,0.15745916432444337,0.16433554953054488,0.16433554953054488,0.1744556751977294,615.0,384.0,76.0,77.0,433.0,0.1694915255340994,0.13636363648863636,0.1486199576553667,0.1486199576553667,0.17283950627468375,384.0,615.0,338.0,77.0,76.0
CC(C)(C)c1cc(O)c(O)s1,CCC(CC)(C(=O)O)C(=O)O,*Oc1sc(C(C)(C)C)cc1OC(=O)C(CC)(CC)C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.20584045584045585,0.20238095238095238,0.18157894736842106,0.18043478260869567,0.18043478260869567,487.0,609.0,75.0,76.0,77.0,0.18490006540840973,0.1543033499620919,0.16222142113076254,0.16151457061744967,0.16151457061744967,487.0,44.0,722.0,171.0,731.0,0.16608996551723518,0.1176470589653979,0.1449275363520689,0.14457831337288432,0.14457831337288432,44.0,487.0,434.0,722.0,477.0
Cc1ccc(SSc2ccc(C)cc2N)c(N)c1,O=C(Cl)c1ccc(Br)c(C(=O)Cl)c1,*Nc1cc(C)ccc1SSc1ccc(C)cc1NC(=O)c1cc(C(*)=O)ccc1Br,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.23998136067101586,0.23651635720601238,0.23484848484848483,0.2291921664626683,0.2291921664626683,33.0,149.0,338.0,95.0,94.0,0.21586644588817278,0.21025856676559002,0.21320071635561041,0.19944844387095603,0.19944844387095603,33.0,338.0,149.0,650.0,94.0,0.194174757400641,0.18691588797143854,0.19354838721436005,0.1735647531282764,0.1735647531282764,386.0,33.0,650.0,338.0,149.0
CC(N)c1ccccc1N,O=C(O)c1cc(NC(=O)c2ccccc2C(=O)O)ccc1Cl,*NC(C)c1ccccc1NC(=O)c1cc(NC(=O)c2ccccc2C(*)=O)ccc1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.3082706766917293,0.2448051948051948,0.2448051948051948,0.23279352226720648,0.22509578544061304,390.0,595.0,254.0,257.0,493.0,0.260132990857236,0.23354968324845687,0.23354968324845687,0.22041550751119351,0.21884405476620428,390.0,595.0,254.0,257.0,493.0,0.2195121952507436,0.2228116711965173,0.2228116711965173,0.20869565228426465,0.2127659575522861,254.0,595.0,390.0,717.0,716.0
COc1ccc(C(=O)Cl)c(C(=O)Cl)c1,OC(CCl)C(O)CSC(c1ccccc1)(c1ccccc1)c1ccccc1,*OC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(CCl)OC(=O)c1cc(OC)ccc1C(*)=O,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.2116477272727273,0.20495495495495497,0.20495495495495497,0.20192307692307693,0.19414634146341464,254.0,716.0,717.0,531.0,543.0,0.21152852805666233,0.2013468165642073,0.2013468165642073,0.19611613513818404,0.17942999178292215,254.0,716.0,717.0,531.0,131.0,0.211409396073267,0.19780219790568773,0.19780219790568773,0.19047619058185944,0.16582914584322872,254.0,716.0,717.0,131.0,531.0
COc1ccc(Sc2ccc(OC)cc2C(=O)O)c(C(=O)O)c1,Nc1c(Br)c(N)c(Br)c(C(F)(F)F)c1Br,*Nc1c(Br)c(NC(=O)c2cc(OC)ccc2Sc2ccc(OC)cc2C(*)=O)c(Br)c(C(F)(F)F)c1Br,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.15758620689655173,0.15574468085106383,0.15441176470588236,0.15079365079365079,0.14722222222222223,173.0,254.0,543.0,614.0,33.0,0.15756771943166709,0.15158734579197342,0.12126781251816648,0.14547859349066158,0.13944333775567927,173.0,254.0,614.0,33.0,149.0,0.15754923423569087,0.14754098371182478,0.09523809537641724,0.14035087729990767,0.13207547180840157,173.0,254.0,614.0,32.0,149.0
O=C(O)CCC(=NN=C(CCC(=O)O)c1ccccc1)c1ccccc1,Oc1nc(S)nc(O)c1Cc1ccccc1Cl,*Oc1nc(S)nc(OC(=O)CCC(=NN=C(CCC(*)=O)c2ccccc2)c2ccccc2)c1Cc1ccccc1Cl,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.3041125541125541,0.2425271739130435,0.23629032258064514,0.23629032258064514,0.22894736842105262,499.0,433.0,717.0,716.0,386.0,0.29054360157398823,0.19153271942071845,0.21997067253202993,0.21997067253202993,0.2176428750330035,499.0,717.0,716.0,386.0,498.0,0.27758007128310175,0.1512605043393122,0.20477815710992323,0.20477815710992323,0.20689655183376932,499.0,538.0,498.0,386.0,717.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(O)Cc1c(Br)cccc1C(=O)O,*OC(c1ccccc1C(C)(C)C)C(OC(=O)c1cccc(Br)c1CC(*)=O)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24444444444444444,0.24444444444444444,0.23529411764705882,0.230550284629981,0.22468117029257315,717.0,716.0,33.0,31.0,95.0,0.24343224778007383,0.24343224778007383,0.23529411764705882,0.2305014745967395,0.22251377057279767,716.0,717.0,33.0,31.0,95.0,0.24242424252506886,0.24242424252506886,0.23529411774705883,0.23045267499716168,0.22036727889991667,716.0,717.0,33.0,31.0,95.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,O=C(O)CC(Cc1cccs1)C(=O)O,*Nc1ccc(-c2ccc(NC(=O)CC(Cc3cccs3)C(*)=O)c(Cl)c2)cc1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.24505928853754938,0.2346698113207547,0.20321637426900585,0.19999999999999998,0.18452380952380953,595.0,258.0,650.0,390.0,499.0,0.24349237677883698,0.1880886984658197,0.20232565955562798,0.18070158058105024,0.17251638983558856,595.0,650.0,258.0,390.0,480.0,0.24193548397224243,0.15075376897998033,0.201438849021738,0.1632653062408163,0.1612903226932362,595.0,650.0,254.0,480.0,251.0
COc1ccccc1CC(C)(C(=O)O)C(=O)O,CCOC(=O)c1c(O)c(Cl)c2ccccc2c1O,*Oc1c(C(=O)OCC)c(OC(=O)C(C)(Cc2ccccc2OC)C(*)=O)c(Cl)c2ccccc12,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24989995998399359,0.24489123269611074,0.23740786240786244,0.23740786240786244,0.2272727272727273,146.0,538.0,77.0,76.0,74.0,0.24984989491291604,0.24357261813108236,0.23512242615827886,0.23512242615827886,0.22613350843332272,146.0,538.0,77.0,76.0,74.0,0.24979983997193755,0.24226110373499055,0.23285899104628868,0.23285899104628868,0.225000000101,146.0,538.0,76.0,77.0,73.0
O=C(Cl)c1ccc(C(=O)c2ccccc2C(=O)Cl)cc1,OCc1cc(O)c(Br)cc1F,*Oc1cc(COC(=O)c2ccccc2C(=O)c2ccc(C(*)=O)cc2)c(F)cc1Br,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.25210084033613445,0.24594320486815419,0.24594320486815419,0.24594320486815419,0.24594320486815419,175.0,730.0,149.0,722.0,723.0,0.22917462425705282,0.2251886745555225,0.2251886745555225,0.2251886745555225,0.2251886745555225,175.0,732.0,149.0,724.0,33.0,0.2083333334506945,0.20618556712647468,0.20618556712647468,0.20618556712647468,0.20618556712647468,175.0,724.0,149.0,723.0,722.0
CC(C)(C)c1cc(C(C)(C)C)c(N)cc1N,CC(C)(C)c1ccc(C=NN(CC(=O)O)CC(=O)O)cc1,*Nc1cc(NC(=O)CN(CC(*)=O)N=Cc2ccc(C(C)(C)C)cc2)c(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.29647058823529415,0.23106060606060608,0.22918229557389347,0.22918229557389347,0.22918229557389347,487.0,44.0,32.0,33.0,31.0,0.2910427500435996,0.22190634114964863,0.22915743121721038,0.22915743121721038,0.22915743121721038,487.0,31.0,32.0,33.0,390.0,0.28571428581791386,0.2131147542061274,0.2291325696581232,0.2291325696581232,0.2291325696581232,487.0,32.0,33.0,31.0,390.0
O=C(Cl)c1ccc(C(=O)c2ccccc2C(=O)Cl)cc1,O=C(c1ccc(Cl)c(Cl)c1)C(O)O,*OC(OC(=O)c1ccccc1C(=O)c1ccc(C(*)=O)cc1)C(=O)c1ccc(Cl)c(Cl)c1,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.32857142857142857,0.3224137931034483,0.3224137931034483,0.3224137931034483,0.3224137931034483,175.0,725.0,733.0,732.0,731.0,0.32732683535398854,0.32163376045133846,0.32163376045133846,0.32163376045133846,0.32163376045133846,175.0,726.0,728.0,729.0,730.0,0.32608695662249526,0.3208556150737453,0.3208556150737453,0.3208556150737453,0.3208556150737453,175.0,723.0,722.0,733.0,732.0
O=C(O)c1ccccc1C(=O)Nc1c(Br)cccc1C(=O)O,OC(c1ccccc1)(c1ccccc1)c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,*OC(c1ccccc1)(c1ccccc1)c1ccc(C(OC(=O)c2cccc(Br)c2NC(=O)c2ccccc2C(*)=O)(c2ccccc2)c2ccccc2)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.28739316239316237,0.28739316239316237,0.245014245014245,0.2403846153846154,0.23823529411764705,716.0,717.0,142.0,138.0,254.0,0.28681868360509094,0.28681868360509094,0.24459979523511427,0.2401922307076307,0.23008949665421113,716.0,717.0,142.0,138.0,386.0,0.2862453532602507,0.2862453532602507,0.2441860466119659,0.24000000010015998,0.22222222232894376,716.0,717.0,142.0,138.0,493.0
O=C(O)Cc1cscc1C(=O)O,Nc1ccc(Cl)c(Cl)c1N,*Nc1ccc(Cl)c(Cl)c1NC(=O)Cc1cscc1C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.23097826086956522,0.19642857142857142,0.1893687707641196,0.18253968253968253,0.17151162790697674,258.0,499.0,390.0,539.0,354.0,0.1805787796286538,0.1889822365046136,0.16302782918784448,0.1781741612749496,0.15249857033260467,499.0,258.0,539.0,500.0,390.0,0.1411764707271142,0.18181818192561985,0.14035087731886733,0.17391304358298676,0.1355932204599253,499.0,539.0,500.0,498.0,493.0
O=C(O)C(C(=O)O)C1c2ccccc2Sc2ccccc21,Cc1ccc(C(F)(F)F)c(N)c1N,*Nc1c(C(F)(F)F)ccc(C)c1NC(=O)C(C(*)=O)C1c2ccccc2Sc2ccccc21,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2238095238095238,0.2238095238095238,0.20855614973262032,0.19924812030075187,0.18936678614097968,717.0,716.0,386.0,759.0,254.0,0.19518001458970663,0.19518001458970663,0.20683507599800766,0.19867985355975656,0.18932061141568826,386.0,759.0,717.0,716.0,254.0,0.1702127660813943,0.1702127660813943,0.2051282052298488,0.19811320764773938,0.18927444804957558,386.0,759.0,595.0,254.0,650.0
O=C(O)c1cccc(C(=O)O)c1Cl,O=C(CBr)c1c(Br)ccc(O)c1O,*Oc1c(OC(=O)c2cccc(C(*)=O)c2Cl)ccc(Br)c1C(=O)CBr,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24007936507936506,0.22835497835497837,0.22835497835497837,0.22393822393822393,0.22393822393822393,310.0,33.0,149.0,716.0,717.0,0.23570226039551584,0.2279211529192759,0.2279211529192759,0.21524880100025257,0.21524880100025257,310.0,33.0,149.0,175.0,478.0,0.2314049587812991,0.22748815175914736,0.22748815175914736,0.20689655183174793,0.20689655183174793,310.0,149.0,33.0,175.0,478.0
Cc1c(C(=O)O)sc2sc(C(=O)O)c(C)c12,Oc1nc(S)nc(O)c1Cc1ccccc1,*Oc1nc(S)nc(OC(=O)c2sc3sc(C(*)=O)c(C)c3c2C)c1Cc1ccccc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22924648786717752,0.19871794871794873,0.17708333333333331,0.17575757575757578,0.17575757575757578,498.0,146.0,310.0,716.0,717.0,0.21442250696755896,0.19611613513818404,0.1767766952966369,0.17407765595569785,0.17407765595569785,498.0,146.0,310.0,716.0,717.0,0.20055710317658149,0.19354838719937564,0.17647058833564017,0.17241379320535077,0.17241379320535077,498.0,146.0,310.0,717.0,716.0
Oc1cc(Br)ccc1C(O)C(F)(F)F,O=C(O)CCCCSc1ccccc1C(=O)O,*OC(c1ccc(Br)cc1OC(=O)c1ccccc1SCCCCC(*)=O)C(F)(F)F,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22759601706970128,0.22759601706970128,0.22280701754385962,0.20442219440967876,0.19999999999999998,717.0,716.0,615.0,138.0,459.0,0.21666028367152548,0.21666028367152548,0.17013926184468012,0.2042518425514167,0.11055415967851333,717.0,716.0,138.0,95.0,94.0,0.20625000010937888,0.20625000010937888,0.12992125998420856,0.20408163275322783,0.06111111128055556,717.0,716.0,138.0,95.0,94.0
O=C(O)CSc1cccc2cccc(C(=O)O)c12,CC1(C)OC(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)O1,*OC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)C1OC(C)(C)OC1C(OC(=O)c1cccc2cccc(SCC(*)=O)c12)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.18117408906882593,0.1779411764705882,0.1779411764705882,0.1779411764705882,0.1779411764705882,310.0,724.0,722.0,731.0,723.0,0.17425375883933072,0.17573375583870182,0.17573375583870182,0.17573375583870182,0.17573375583870182,731.0,722.0,724.0,723.0,33.0,0.16759776547062202,0.17355371911073014,0.17355371911073014,0.17355371911073014,0.17355371911073014,722.0,731.0,724.0,723.0,33.0
Oc1ccccc1N=Cc1c(O)ccc2ccccc12,O=C(O)c1nc(Br)[nH]c1C(=O)O,*Oc1ccc2ccccc2c1C=Nc1ccccc1OC(=O)c1[nH]c(Br)nc1C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2013937282229965,0.18526785714285715,0.18526785714285715,0.18526785714285715,0.18526785714285715,439.0,733.0,728.0,729.0,730.0,0.16485660541340785,0.18298126367784998,0.18298126367784998,0.18298126367784998,0.18298126367784998,728.0,729.0,730.0,733.0,725.0,0.13494809701880606,0.18072289166871824,0.18072289166871824,0.18072289166871824,0.18072289166871824,733.0,730.0,729.0,728.0,732.0
COc1ccc(N)c(N)c1C,O=C(O)CN(CC(=O)O)N=Cc1cccc(F)c1,*Nc1ccc(OC)c(C)c1NC(=O)CN(CC(*)=O)N=Cc1cccc(F)c1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2220408163265306,0.2062074829931973,0.1946617579383341,0.1946617579383341,0.1731060606060606,390.0,354.0,258.0,254.0,731.0,0.22131333406899525,0.20619652471058064,0.19306904406306485,0.19306904406306485,0.1651445647689541,390.0,354.0,254.0,258.0,75.0,0.22058823539477182,0.20618556711031993,0.19148936180375736,0.19148936180375736,0.15754923424465428,390.0,354.0,258.0,254.0,77.0
Nc1ccc(OC(F)(F)F)cc1N,O=C(O)CCCCC(=O)O,*Nc1ccc(OC(F)(F)F)cc1NC(=O)CCCCC(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.5,0.5,0.5,0.5,0.5,615.0,462.0,459.0,456.0,455.0,0.0,0.0,0.0,0.0,0.0,721.0,500.0,75.0,498.0,757.0,1.9999999998e-10,1.9999999998e-10,1.9999999998e-10,1.9999999998e-10,1.9999999998e-10,500.0,434.0,75.0,498.0,721.0
O=C(O)c1ccc(Sc2ccc(C(=O)O)cc2)cc1,CC(O)c1c(O)cccc1Cl,*Oc1cccc(Cl)c1C(C)OC(=O)c1ccc(Sc2ccc(C(*)=O)cc2)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.3055555555555556,0.24759615384615385,0.24759615384615385,0.24759615384615385,0.24759615384615385,310.0,724.0,722.0,731.0,723.0,0.23570226039551584,0.2401922307076307,0.2401922307076307,0.2401922307076307,0.2401922307076307,724.0,723.0,722.0,731.0,310.0,0.18181818195867766,0.23300970884375535,0.23300970884375535,0.23300970884375535,0.23300970884375535,724.0,723.0,722.0,731.0,717.0
O=C(O)c1cccc(-c2cccc(C(=O)O)c2)c1,CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,*Oc1c(C(C)c2cc(C(C)(C)C)cc(C(C)(C)C)c2OC(=O)c2cccc(-c3cccc(C(*)=O)c3)c2)cc(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2748062015503876,0.2527527527527528,0.25,0.25,0.25,303.0,310.0,723.0,731.0,722.0,0.22447181760574045,0.22371868507134143,0.25,0.25,0.25,724.0,723.0,722.0,731.0,33.0,0.18335684075387013,0.1980198021018528,0.2500000001,0.2500000001,0.2500000001,723.0,724.0,731.0,722.0,33.0
O=C(O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)O,OCC(O)c1ccc(Cl)cc1Cl,*OC(COC(=O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(*)=O)c1ccc(Cl)cc1Cl,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2590909090909091,0.22058823529411764,0.21596638655462186,0.21190476190476187,0.21190476190476187,493.0,364.0,250.0,716.0,717.0,0.2522624895547565,0.19509557590325882,0.19228829895749347,0.20701966780270625,0.20701966780270625,493.0,717.0,716.0,384.0,500.0,0.24561403519292094,0.17254901972962092,0.17120622580165934,0.20224719111579345,0.20224719111579345,493.0,716.0,717.0,384.0,499.0
CC(O)C(O)CN,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*OC(CN)C(C)OC(=O)Nc1ccc(C(c2ccc(NC(*)=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,"{'step_growth': ['di_isocyanate', 'di_ol']}",1,0.27984084880636606,0.27363737486095663,0.27363737486095663,0.25653082549634276,0.2046899841017488,198.0,197.0,196.0,303.0,759.0,0.19270515954324852,0.1764814932616129,0.1764814932616129,0.12095060608284579,0.10165561113406256,198.0,197.0,196.0,612.0,438.0,0.13270142195352755,0.1138211383697865,0.1138211383697865,0.05702647675618154,0.05048543706853954,198.0,243.0,612.0,505.0,74.0
O=C(Cl)C(NC(C(=O)Cl)c1ccccc1)c1ccccc1,Nc1ccc(OCc2ccccc2)nc1N,*Nc1nc(OCc2ccccc2)ccc1NC(=O)C(NC(C(*)=O)c1ccccc1)c1ccccc1,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.28928571428571426,0.28928571428571426,0.275,0.2707317073170732,0.25625,716.0,717.0,14.0,15.0,498.0,0.253546276418555,0.253546276418555,0.264575131106459,0.2613286875312951,0.25,14.0,15.0,717.0,716.0,498.0,0.22222222234540467,0.22222222234540467,0.2545454546528926,0.252252252359078,0.24390243912920884,14.0,15.0,498.0,595.0,254.0
O=C=Nc1ccc(N=C=O)cc1,NC1CCCCC1N,*NC1CCCCC1NC(=O)Nc1ccc(NC(*)=O)cc1,"{'step_growth': ['di_amine', 'di_isocyanate']}",1,0.37173913043478257,0.35,0.35,0.35,0.26,198.0,197.0,303.0,196.0,759.0,0.1744556751977294,0.0,0.0,0.0,0.0,43.0,4.0,310.0,198.0,442.0,0.08187134520721588,1.9999999997142857e-10,1.9999999997142857e-10,1.9999999997142857e-10,1.9999999996153846e-10,43.0,4.0,310.0,442.0,118.0
Nc1ccc(F)c(N)c1,O=C(O)C1(C(=O)O)CC2(CCC2)C1,*Nc1ccc(F)c(NC(=O)C2(C(*)=O)CC3(CCC3)C2)c1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.231029810298103,0.1983695652173913,0.19111111111111112,0.1794425087108014,0.17677419354838708,354.0,258.0,539.0,390.0,500.0,0.16868694244915794,0.0902893898143269,0.18856180831641267,0.14458880781356395,0.17597653802562394,539.0,500.0,354.0,498.0,75.0,0.1231671555719077,0.04109589059024208,0.18604651173055706,0.11650485450400602,0.17518248185272525,539.0,500.0,498.0,75.0,614.0
O=C(O)CC(CC(=O)O)c1cc(F)cc(F)c1,Cc1cc(Cl)c(S(=O)(=O)NN=Cc2ccc(O)c(O)c2)c(Cl)c1,*Oc1cc(C=NNS(=O)(=O)c2c(Cl)cc(C)cc2Cl)ccc1OC(=O)CC(CC(*)=O)c1cc(F)cc(F)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19153225806451613,0.1902567478604345,0.1902567478604345,0.1902567478604345,0.1902567478604345,175.0,723.0,724.0,722.0,731.0,0.1796053020267749,0.17776314766807289,0.17776314766807289,0.17776314766807289,0.17776314766807289,175.0,724.0,723.0,731.0,722.0,0.1684210527436454,0.16608996551062605,0.16608996551062605,0.16608996551062605,0.16608996551062605,390.0,354.0,175.0,731.0,722.0
OC1C(O)C(OCc2ccccc2)C2OC3(CCCCC3)OC2C1OCc1ccccc1,O=C(O)CSC(SCC(=O)O)c1ccc(Cl)cc1,*OC1C(OCc2ccccc2)C2OC3(CCCCC3)OC2C(OCc2ccccc2)C1OC(=O)CSC(SCC(*)=O)c1ccc(Cl)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2232142857142857,0.2232142857142857,0.2046583850931677,0.2046583850931677,0.203030303030303,588.0,18.0,717.0,716.0,539.0,0.20824828195876072,0.20824828195876072,0.1978141420187361,0.1978141420187361,0.19069251784911845,18.0,588.0,717.0,716.0,321.0,0.1942857143986743,0.1942857143986743,0.19119878614603034,0.19119878614603034,0.17910447772372465,588.0,18.0,717.0,716.0,321.0
O=C(Cl)C(NC(C(=O)Cl)c1ccccc1)c1ccccc1,CC(C)(C)c1cc(Oc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,*Oc1c(Oc2cc(C(C)(C)C)cc(C(C)(C)C)c2OC(=O)C(NC(C(*)=O)c2ccccc2)c2ccccc2)cc(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.2537593984962406,0.2537593984962406,0.2250453720508167,0.22278225806451613,0.22278225806451613,717.0,716.0,505.0,723.0,477.0,0.18394180184548975,0.18394180184548975,0.1905193970527871,0.21997067253202993,0.21997067253202993,477.0,723.0,731.0,724.0,722.0,0.1333333334807901,0.1333333334807901,0.161290322708975,0.21719457023825475,0.21719457023825475,722.0,724.0,477.0,731.0,723.0
